side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,1,27,6940,0,0,208,193
DT  ,0,7,44,4170,2,0,359,370
DT+F,2,2,27,523,0,0,108,110
F   ,4606,2003,0,4,2759,2939,0,5
