side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,11,8373,1,0,203,106
DT  ,0,7,43,1555,0,0,214,256
DT+F,1,1,20,386,2,0,71,82
F   ,7434,745,0,1,1256,1322,0,4
