,Trade Qty,Avg_Cost
0,1.0,5.012771392081737
1,2.0,5.009624639076034
2,3.0,5.0212765957446805
3,4.0,5.0
4,5.0,5.1
5,6.0,5.0
6,7.0,5.084745762711864
7,8.0,5.0
8,9.0,5.152505446623094
9,10.0,5.147058823529412
10,11.0,5.0
11,12.0,5.131578947368421
12,13.0,5.0
13,14.0,5.0
14,15.0,5.0
15,16.0,5.0
16,17.0,5.0
17,18.0,5.520833333333334
18,19.0,5.0
19,20.0,5.0
20,21.0,5.277777777777778
21,22.0,5.0
22,23.0,5.0
23,24.0,5.0
24,25.0,5.0
25,26.0,5.4267650158061125
26,27.0,5.0
27,28.0,5.0
28,29.0,5.0
29,30.0,5.0
30,31.0,5.0
31,32.0,9.375
32,33.0,5.0
33,34.0,5.0
34,35.0,5.0
35,36.0,5.0
36,37.0,5.0
37,38.0,5.0
38,39.0,5.0
39,40.0,5.0
40,41.0,5.0
41,42.0,5.476190476190476
42,44.0,5.0
43,47.0,5.0
44,49.0,5.0
45,50.0,5.0
46,51.0,5.0
47,52.0,5.0
48,54.0,5.0
49,56.0,5.0
50,60.0,5.0
51,63.0,5.0
52,64.0,5.0
53,65.0,5.0
54,69.0,12.246376811594203
55,72.0,5.0
56,76.0,8.68421052631579
57,78.0,5.0
58,79.0,15.0
59,82.0,5.0
60,85.0,5.0
61,87.0,10.0
62,89.0,5.0
63,116.0,5.0
64,155.0,5.0
