side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,2,10,1609,0,0,76,98
DT  ,0,7,33,1500,1,0,211,242
DT+F,1,2,19,245,0,0,52,81
F   ,1161,817,0,0,632,1165,0,3
