,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg,M
6MZ4_20141010,10.357142857142858,22.182433566,25.685932142000002,29.384455210000002,25.832120712484976,0.4545200892857143,1120.0,0.0047779826858024375,0.004555500631053373,74122.1320249777,6901
