t,-2.0,-1.0,0.0,1.0,2.0
-2.0,4821,3016,624,178,1
-1.0,1919,126022,4378,1193,747
0.0,1300,3792,110989,3220,1229
1.0,599,1191,3982,123678,1884
2.0,1,238,557,3065,5667
