side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,1,25,5588,1,1,166,175
DT  ,1,3,63,3551,1,2,364,333
DT+F,9,4,43,491,0,0,111,114
F   ,3930,1877,0,3,2015,2430,0,4
