side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,69,116,238,17601,84,44,613,4589
DT  ,111,403,417,15096,301,224,2448,7473
DT+F,37,65,158,2278,64,73,403,1233
F   ,15376,12687,27,420,7312,12861,7,847
