side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,60,114,74,13722,268,45,294,2804
DT  ,79,255,148,8221,207,114,1098,3300
DT+F,16,27,41,958,56,29,167,536
F   ,12885,6629,8,430,3810,6210,0,671
