side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,2,115,6681,3,4,1039,1435
DT  ,18,23,203,3946,36,18,780,2255
DT+F,5,7,93,1298,8,10,220,810
F   ,6389,2697,1,30,2820,4517,1,63
