side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,20,43,177,5513,30,18,566,1883
DT  ,43,242,476,7317,100,89,1880,3928
DT+F,21,69,185,1860,39,31,383,1093
F   ,4989,5855,13,185,3008,7728,1,325
