side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,7,17,44,7621,4,10,411,660
DT  ,15,115,257,5435,25,30,1096,2351
DT+F,22,15,82,1205,13,13,176,543
F   ,6333,3254,2,70,2355,5870,1,108
