,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg
x6EH6_20160208,0.5426131653125518,2.4070703460000002,2.387571937,2.3658040710000003,2.1142443478694477,0.4254278371682759,12062.0,0.0055402763731096484,0.005110452776580809,11172.065945453038
