,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvx,rvxe,spot_avg,M,S1,Volume
x6EH6_20160125,0.5103110800419434,4.725417296000001,5.033031393,5.500958215000001,4.738421797077956,0.33027341308534347,5722.0,0.0035937626724893597,0.0029394257317118594,0.0029207958209431805,10846.759129827014,22711.0,0.9618976301647432,58959.0
