,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg,M
x6EM6_20160412,0.5230940821414513,3.622094059,3.778809218,3.981068044,3.7110422021063814,0.38259547545729167,7621.0,0.00409909200802191,0.0035856886730899077,11397.429021254264,28244
