t,-2.0,-1.0,0.0,1.0,2.0
-2.0,643,8307,3887,954,1
-1.0,4468,164132,14271,2119,3281
0.0,5422,12770,264564,12757,5397
1.0,3259,2109,14064,158035,4523
2.0,0,954,4123,8125,473
