side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,18,99,11156,24,3,445,1710
DT  ,26,129,239,8466,148,93,1361,4053
DT+F,18,26,104,1324,43,29,253,714
F   ,9640,6985,9,133,3556,7232,1,278
