side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1023,1692,1774,15819,1347,726,3598,14595
DT  ,1026,3692,1935,18744,1906,1332,5760,14833
DT+F,753,841,1301,4921,924,631,1132,5345
F   ,17301,13057,255,6131,16294,27256,94,5706
