,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg
x6EM6_20160523,0.513999486257385,6.833447736,7.3845999980000006,8.194178800000001,7.656058151775154,0.34185282139940026,3893.0,0.0029013553094946114,0.002399029008110878,11210.861325115562
