side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,36,88,608,15584,107,58,1169,7206
DT  ,161,593,952,14741,285,245,3488,8457
DT+F,101,145,499,3298,132,99,613,2489
F   ,14865,11959,37,461,9169,15735,10,955
