,Li,lamb,Co,Al,u,eta
0,0.5,0.919278001270379,7730.0,9636.0,0.4505500207555002,0.414180722552444
1,1.0,0.07167054838026678,349.0,1005.0,0.1736318407960199,0.012444289246125922
2,1.5,0.00619309760745289,32.0,85.0,0.032352941176470584,0.00020036492259406407
3,2.0,0.001429176370950667,6.0,21.0,-0.2142857142857143,-0.0003062520794894287
4,2.5,0.0004234596654668643,4.0,4.0,0.5,0.00021172983273343214
5,3.0,0.0004234596654668643,3.0,5.0,-0.10000000000000009,-4.2345966546686466e-05
6,3.5,0.0001587973745500741,0.0,3.0,-1.25,-0.00019849671818759264
7,4.0,0.00010586491636671607,0.0,2.0,-1.5,-0.0001587973745500741
8,4.5,0.00010586491636671607,1.0,1.0,0.5,5.2932458183358036e-05
9,5.0,0.00010586491636671607,1.0,1.0,0.5,5.2932458183358036e-05
10,7.5,5.2932458183358036e-05,0.0,1.0,-3.25,-0.0001720304890959136
11,26.5,5.2932458183358036e-05,1.0,0.0,inf,inf
