side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,15,2416,3,0,106,342
DT  ,2,39,52,2403,10,13,338,908
DT+F,4,8,23,335,8,8,37,148
F   ,2020,1528,0,25,835,2170,0,30
