side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,11,60,5375,2,13,318,862
DT  ,20,105,228,6084,43,40,868,2338
DT+F,42,53,92,822,24,29,116,504
F   ,4584,3956,0,77,1926,5519,0,129
