side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,6,10,6,5322,5,3,57,868
DT  ,14,34,49,3000,32,22,238,1888
DT+F,4,13,15,185,21,18,23,110
F   ,4957,2716,1,46,1238,2462,0,73
