side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,14,4152,1,0,102,394
DT  ,2,11,50,2711,1,0,281,966
DT+F,4,3,12,305,4,3,36,129
F   ,3479,1614,0,4,1172,2391,1,8
