,Li,lamb,Co,Al,u,eta
0,1.0,0.9651949726071544,1365.0,1629.0,0.4189686924493554,0.4043864756319109
1,2.0,0.03254914598775379,33.0,68.0,-0.014705882352941124,-0.00047866391158461286
2,3.0,0.0012890750886239124,1.0,3.0,-0.5,-0.0006445375443119562
3,4.0,0.0003222687721559781,1.0,0.0,inf,inf
4,5.0,0.0003222687721559781,1.0,0.0,inf,inf
5,11.0,0.0003222687721559781,1.0,0.0,inf,inf
