side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,8,37,57,8161,8,17,312,1153
DT  ,57,265,282,9071,84,114,1082,3072
DT+F,38,87,98,904,46,77,92,582
F   ,6805,6103,0,193,2707,7327,1,327
