,ask12qty,ask12tomid,ask1qty,ask1tomid,bid12qty,bid12tomid,bid1qty,bid1tomid,twspr1,twspr2
6CU6_090916,63.31373494908056,1.455652977451939,15.143151787104479,0.6768703237102917,60.05241110649351,1.4635846049354286,13.782102160846573,0.6768703237102917,1.353740647420618,3.353827690120914
