,Li,lamb,Co,Al,u,eta
0,1.0,0.9736501079913606,1009.0,1244.0,0.4055466237942122,0.3948605140527664
1,2.0,0.024622030237580993,17.0,40.0,-0.07499999999999996,-0.0018466522678185734
2,3.0,0.0012958963282937365,0.0,3.0,-1.0,-0.0012958963282937365
3,4.0,0.00043196544276457883,1.0,0.0,inf,inf
