side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,20,23,23,2164,8,10,85,503
DT  ,14,234,82,2924,59,62,317,947
DT+F,19,20,26,265,11,15,33,184
F   ,1853,1972,4,153,852,2303,3,167
