side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,6,5338,0,0,104,535
DT  ,1,12,63,3529,4,0,269,1257
DT+F,2,0,19,284,4,0,21,152
F   ,4294,2002,0,8,1678,3122,0,8
