side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,8,10,18,3847,6,7,130,789
DT  ,18,66,83,3866,24,29,441,1595
DT+F,7,24,25,405,17,18,26,201
F   ,3323,2586,0,51,1412,3381,0,95
