side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,25,51,37,6761,36,38,98,924
DT  ,49,277,99,3583,104,98,546,1897
DT+F,40,56,32,359,40,49,57,244
F   ,6003,2747,4,262,1673,3337,4,333
