t,-2.0,-1.0,0.0,1.0,2.0
-2.0,274,2850,1291,409,2
-1.0,1199,44931,5073,1494,1437
0.0,1947,4435,72800,4349,1872
1.0,1406,1359,4705,45374,1310
2.0,0,560,1534,2527,182
