t,-2.0,-1.0,0.0,1.0,2.0
-2.0,18,824,526,224,0
-1.0,477,19429,2502,1220,483
0.0,523,2518,26769,2394,521
1.0,573,1193,2456,19887,529
2.0,1,147,472,913,28
