side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,17,5058,1,2,116,526
DT  ,2,7,72,3334,4,1,310,1230
DT+F,1,1,23,343,6,4,29,160
F   ,4157,1955,0,6,1548,2990,0,9
