t,-2.0,-1.0,0.0,1.0,2.0
-2.0,56,929,532,142,1
-1.0,520,17138,3185,927,544
0.0,482,3298,34180,3165,583
1.0,602,861,3261,18107,405
2.0,0,89,549,895,32
