t,-2.0,-1.0,0.0,1.0,2.0
-2.0,200,4936,2130,657,1
-1.0,2643,114913,10580,3273,2745
0.0,2422,10389,167951,9817,2345
1.0,2659,3299,10205,108835,2646
2.0,0,618,2058,5061,202
