side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,1,19,8939,1,0,126,464
DT  ,3,25,84,6206,6,8,523,1659
DT+F,2,7,20,538,4,1,45,201
F   ,6812,3224,0,16,2722,5248,1,27
