side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,2,14,5831,2,1,240,89
DT  ,2,2,69,2480,2,1,374,560
DT+F,2,1,28,555,0,1,107,138
F   ,4973,1560,0,2,1198,1923,0,11
