,Li,lamb,Co,Al,u,eta
0,1.0,0.9440881763527054,1874.0,2836.0,0.33039492242595203,0.3119219397893106
1,2.0,0.03707414829659319,52.0,133.0,-0.10902255639097747,-0.004041918423312792
2,3.0,0.009018036072144289,6.0,39.0,-0.7692307692307692,-0.006936950824726376
3,4.0,0.0056112224448897794,2.0,26.0,-1.3461538461538463,-0.007553568675813165
4,5.0,0.0018036072144288577,0.0,9.0,-2.0,-0.0036072144288577155
5,6.0,0.0006012024048096192,1.0,2.0,-1.0,-0.0006012024048096192
6,7.0,0.0006012024048096192,1.0,2.0,-1.25,-0.000751503006012024
7,8.0,0.0002004008016032064,1.0,0.0,inf,inf
8,9.0,0.0002004008016032064,0.0,1.0,-4.0,-0.0008016032064128256
9,10.0,0.0002004008016032064,1.0,0.0,inf,inf
10,11.0,0.0002004008016032064,1.0,0.0,inf,inf
11,12.0,0.0002004008016032064,1.0,0.0,inf,inf
12,18.0,0.0002004008016032064,1.0,0.0,inf,inf
