side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,50,70,179,6857,38,39,738,1233
DT  ,66,392,436,6944,103,110,1450,2651
DT+F,52,75,195,1879,52,40,393,719
F   ,5554,3619,11,374,3289,7807,4,298
