t,-2.0,-1.0,0.0,1.0,2.0
-2.0,14383,14487,5464,1538,17
-1.0,7227,330207,34170,9809,6143
0.0,7970,31596,467937,31533,8181
1.0,6287,9782,34356,332429,7256
2.0,22,1484,5291,14800,14557
