side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,2538,2885,1142,12224,1261,847,929,10537
DT  ,769,1953,819,11914,1669,862,2764,7644
DT+F,409,518,578,2180,604,301,479,1796
F   ,12751,9380,86,6362,12362,11648,68,3368
