,Li,lamb,Co,Al,u,eta
0,1.0,0.941261353026059,5221.0,5867.0,0.44494630986875744,0.4188107656510187
1,2.0,0.05296664120193532,226.0,398.0,0.06783919597989951,0.0035932143528951102
2,3.0,0.0038197097020626434,20.0,25.0,0.20000000000000007,0.000763941940412529
3,4.0,0.0010185892538833714,4.0,8.0,-0.5,-0.0005092946269416857
4,5.0,0.00025464731347084286,0.0,3.0,-2.0,-0.0005092946269416857
5,6.0,8.48824378236143e-05,1.0,0.0,inf,inf
6,8.0,0.0003395297512944572,1.0,3.0,-2.166666666666667,-0.000735647794471324
7,10.0,8.48824378236143e-05,0.0,1.0,-4.5,-0.0003819709702062643
8,11.0,8.48824378236143e-05,0.0,1.0,-5.0,-0.00042441218911807145
9,12.0,8.48824378236143e-05,0.0,1.0,-5.5,-0.00046685340802987864
