side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,6,3,9,404,5,1,44,169
DT  ,8,14,32,584,13,1,123,382
DT+F,1,3,22,102,4,4,17,94
F   ,335,428,0,26,268,704,0,19
