,Li,lamb,Co,Al,u,eta
0,1.0,0.9455014022587735,5721.0,6752.0,0.4236522511848341,0.4005637975653468
1,2.0,0.040476010005305846,153.0,381.0,-0.09842519685039375,-0.003983859252490735
2,3.0,0.0056848328659137425,30.0,45.0,0.0,0.0
3,4.0,0.0024255286894565298,9.0,23.0,-0.7173913043478262,-0.0017400531902622932
4,5.0,0.0013643598878192982,6.0,12.0,-0.75,-0.0010232699158644737
5,6.0,0.00037898885772758283,3.0,2.0,2.0,0.0007579777154551657
6,7.0,0.0006063821723641324,2.0,6.0,-1.8333333333333335,-0.0011117006493342428
7,8.0,0.0007579777154551657,4.0,6.0,-0.8333333333333335,-0.0006316480962126382
8,9.0,0.0003031910861820662,1.0,3.0,-2.5000000000000004,-0.0007579777154551657
9,10.0,0.0006821799439096491,2.0,7.0,-3.0714285714285716,-0.0020952669705796368
10,11.0,0.0003031910861820662,1.0,3.0,-3.166666666666667,-0.0009601051062432098
11,12.0,0.0002273933146365497,0.0,3.0,-5.5,-0.0012506632305010234
12,13.0,0.0007579777154551657,1.0,9.0,-5.277777777777778,-0.004000437942680041
13,14.0,0.00037898885772758283,0.0,5.0,-6.5,-0.0024634275752292885
14,17.0,7.579777154551656e-05,0.0,1.0,-8.0,-0.0006063821723641324
15,83.0,7.579777154551656e-05,1.0,0.0,inf,inf
