side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,13,20,15,17527,14,3,217,506
DT  ,5,40,64,3996,14,15,501,1041
DT+F,10,6,29,576,6,2,86,198
F   ,15725,2597,1,57,2528,2994,0,60
