side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,1,58,6056,2,0,331,451
DT  ,3,17,236,5032,2,2,702,1452
DT+F,4,4,79,936,2,3,180,379
F   ,3959,2595,1,4,2927,4825,0,14
