side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,35,4494,0,0,673,288
DT  ,0,3,216,4349,0,0,830,1262
DT+F,0,0,98,1296,1,0,279,457
F   ,2918,2016,0,1,2571,4642,0,2
