side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,17,36,7018,4,6,844,162
DT  ,3,74,315,4904,7,12,1385,1385
DT+F,7,16,124,2075,6,6,594,472
F   ,4560,2196,1,53,3500,5759,1,51
