t,-2.0,-1.0,0.0,1.0,2.0
-2.0,14971,9888,2043,874,5
-1.0,5605,148219,9727,554,2281
0.0,4726,6976,177954,7297,4874
1.0,2478,613,10099,153762,5653
2.0,1,690,2003,10119,15434
