,ask12qty,ask12tomid,ask1qty,ask1tomid,bid12qty,bid12tomid,bid1qty,bid1tomid,twspr1,twspr2
6EZ5_20151012,173.50910328223034,1.5397206606876983,52.58454343406582,0.7395195744630383,170.34961835674133,1.4393996061994407,50.65364633484487,0.7395195744630383,1.4790391526260034,3.650483855097744
