side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,18,11444,0,0,700,137
DT  ,0,2,187,7122,0,0,1071,1412
DT+F,3,5,67,1666,1,0,304,302
F   ,7589,2669,1,0,4705,7119,0,0
