side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,1,2,7,7338,0,1,518,86
DT  ,1,5,141,5312,4,3,848,999
DT+F,4,0,28,1338,0,0,198,172
F   ,4902,1815,0,6,3041,5488,0,7
