t,-2.0,-1.0,0.0,1.0,2.0
-2.0,292,9832,2427,624,0
-1.0,6868,193073,7088,402,1863
0.0,4068,5406,216113,5375,3801
1.0,1947,414,7030,193595,6831
2.0,0,569,2105,9821,337
