,Li,lamb,Co,Al,u,eta
0,1.0,0.9704491725768322,1672.0,3253.0,0.2569935444205349,0.24939917254049546
1,2.0,0.01871552403467297,12.0,83.0,-0.35542168674698793,-0.00665190312075726
2,3.0,0.007289204097714736,6.0,31.0,-0.7096774193548385,-0.005172983553216908
3,4.0,0.0021670606776989757,2.0,9.0,-1.0555555555555556,-0.002287452937571141
4,5.0,0.00019700551615445234,0.0,1.0,-2.0,-0.0003940110323089047
5,6.0,0.0003940110323089047,1.0,1.0,0.5,0.00019700551615445234
6,7.0,0.00019700551615445234,1.0,0.0,inf,inf
7,9.0,0.00019700551615445234,0.0,1.0,-4.0,-0.0007880220646178094
8,10.0,0.00019700551615445234,1.0,0.0,inf,inf
9,23.0,0.00019700551615445234,1.0,0.0,inf,inf
