,Li,lamb,Co,Al,u,eta
0,1.0,0.9491586430306848,3675.0,6872.0,0.2673894062863795,0.25379496603156043
1,2.0,0.03824349860523711,75.0,350.0,-0.2857142857142857,-0.010926713887210603
2,3.0,0.0077386844236479796,24.0,62.0,-0.4193548387096775,-0.003245254758303992
3,4.0,0.0016197246468100423,2.0,16.0,-1.25,-0.0020246558085125527
4,5.0,0.000989831728606137,3.0,8.0,-1.0625,-0.0010516962116440206
5,6.0,0.0007198776208044632,1.0,7.0,-2.0714285714285716,-0.0014911750716663883
6,7.0,0.0006298929182039053,1.0,6.0,-2.416666666666667,-0.0015222412189927713
7,8.0,0.0004499235130027895,3.0,2.0,2.5,0.0011248087825069739
8,9.0,0.0002699541078016737,0.0,3.0,-4.0,-0.0010798164312066949
9,10.0,8.99847026005579e-05,1.0,0.0,inf,inf
10,44.0,8.99847026005579e-05,1.0,0.0,inf,inf
