side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,27,33,83,15388,13,12,1222,543
DT  ,22,229,402,10184,38,39,1818,2620
DT+F,19,17,120,2841,8,13,590,641
F   ,9802,4645,11,177,7392,10364,3,159
