,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg
x6EH6_20151214,1.0038712799419307,6.1551757380000005,6.967989944,8.386022440000001,7.7492373440339595,0.28738886061445446,4133.0,0.005854417182433121,0.004438473486093412,11044.8381712627
