,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg
6EZ5_20151029,1.0089786756453423,6.827176864,8.08027182,10.499473745000001,8.84751365749358,0.2602381520055671,3564.0,0.00551771503468045,0.003980702745373315,10967.373071528751
