side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,5,8,23,4713,0,4,521,138
DT  ,3,25,260,3432,4,5,950,1055
DT+F,8,6,93,1445,0,0,329,298
F   ,3104,1484,3,30,2288,4203,0,19
