side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,2,7,42,6849,2,6,597,253
DT  ,8,87,240,5747,18,29,1018,1449
DT+F,5,12,60,1524,8,4,324,349
F   ,4545,2717,4,45,3170,5735,1,61
