side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,55,61,173,20345,48,36,1389,1443
DT  ,62,485,546,14172,103,130,2578,4187
DT+F,36,59,191,3591,37,39,723,966
F   ,9754,7286,31,289,13455,14168,11,493
